recordURL,apiUrl,imageUrl,paintingUrl,inscriptionText,artistName,artDate,artTitle,thresholdLevel,boxLeft,boxTop,boxWidth,boxHeight,angle,Invert
https://www.metmuseum.org/art/collection/search/398616,https://collectionapi.metmuseum.org/public/collection/v1/objects/398616,https://images.metmuseum.org/CRDImages/dp/original/DP835590.jpg,,"Inscription:In unidentified hand, above image, right corner in brown ink: 30Above image, most likley by the hand of the artist in brown ink: Lorettes; below the image at center: [illeg.; below image, center: 'Rien n'est si joli que la Fa a a a ble e e, si / tris te que la vérité!""; below image, at right: ecrivez plus lisiblement / s'il vous plait. / appuyez un peu plus / — marquez ici, comme / il faut les places des / lettres séparées.'Marking:Albert Maroni (Lugt 150b), recto, lower left in red ink [faded]",Paul Gavarni [Chevalier],"October 21, 1842","Rien n'est si joli que la fable, si triste que la vérité!, plate 30 from the suite Les Lorettes, published in ""Le Charivari""",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/755302,https://collectionapi.metmuseum.org/public/collection/v1/objects/755302,https://images.metmuseum.org/CRDImages/dp/original/DP877497.jpg,,"Inscription:Inscribed in stone lower left: ""h.D.""In pen and brown ink bottom center: ""La presse cléricale [crossed out] / La Presse cléricale [underlined]: - Pas si vite de grâce... Le 15 décembre viendra bien assez tôt!""; illegible pen and brown ink at top right.Below image lower left: ""A de Vresse R. Rivoli 55""; lower right: ""Lith Destouches R Paradis P.re 28""; in stone along the bottom on newspapers: ""L'UNION / LE MONDE / GAZETTE""; lower right: ""60.""; above image top center: ""ACTUALITÉS""; upper right: ""229""Marking:Stamped lower left: collector's mark for Albert Maroni (Lugt 150b).",Honoré Daumier,"December 5, 1866","The clerical press: Not so quickly... December 15 will come soon enough!, from 'News of the day,' published in ""Le Charivari""",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/394927,https://collectionapi.metmuseum.org/public/collection/v1/objects/394927,https://images.metmuseum.org/CRDImages/dp/original/DP808652.jpg,,"Inscription:At center right, inscribed with some illegible words in black chalk or graphite, by the artist. Verso: inscribed vertically with a draft of a letter in pen and brown ink, by the artist",Pieter Verbruggen the Younger,late 17th–early 18th century,Design for a sepulchral monument with a seated female figure; verso: Design for a statue of a standing male figure and fragment of a letter,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/683091,https://collectionapi.metmuseum.org/public/collection/v1/objects/683091,https://images.metmuseum.org/CRDImages/dp/original/DP356592.jpg,,"Inscription:Handwriting in ink at bottom center (illegible)""Gii"" [page indication] printed at bottom right",DesignerHans Hoffman,1556,New Modelbüch allen Nägerin u. Sydenstickern (Page 26r),0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/683094,https://collectionapi.metmuseum.org/public/collection/v1/objects/683094,https://images.metmuseum.org/CRDImages/dp/original/DP356595.jpg,,"Inscription:Lettered in block: ""Das in= / zu Straß/ burg Gedruckt am / kommarckt durch / Jacob Fro(e)lich/ M.D.LVI""Illegible handwriting has been added with some scribbles under the date",DesignerHans Hoffman,1556,New Modelbüch allen Nägerin u. Sydenstickern (Page 27v),0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/343542,https://collectionapi.metmuseum.org/public/collection/v1/objects/343542,https://images.metmuseum.org/CRDImages/dp/original/DP803394.jpg,,"Inscription:Verso, top center, in graphite: ""1514 ÷ P"" [inscribed in an oval]In black ink: ""Dessin de Claude Lorraine."" [partially underlined in ink and crossed out and replaced in graphite with] ""Elsheimer"" [followed by two geometric shapes] / ""a ete gravé"" [followed by illegible brown markings]Center, in pen and brown ink: ""Portion du temple de Salomon, dessin"" / ""gravé par Hollar"" / ""haut 0'''.208 large 0'''.169"" / ""(Collection Thomas Lawrence)"" [underlined] ""(Collection Woodburn de Londres, No. 379 du catalogue)"" [underlined] / ""acheté le 9 juin 1860 à la vente de"" / ""Woodburn a Londres.""Lower center, in graphite: ""no.3 dúne vente (?)"" and lower right center: ""paraphe?"" / ""gasc???"" / ""qui e ecrit le indications"" (?)Lower right corner, in graphite: ""to""; bottom center: ""Adam Elsheimer-1514"" [followed by a geometric shape] / ""P025180""Marking:Lower left corner, stamped with collectors' marks in black ink: ""E.C."" (E. Calando, Lugt 837) ""GC"" (Charles Gasc, Lugt 544) ""TL"" [impressed in paper] (Thomas Lawrence, Lugt 2445)Verso, lower center, stamped with collector's mark in violet ink: ""E. Calando""",Adam Elsheimer,late 16th–early 17th century,A Temple in a Courtyard (Pool of Bethesda),0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/366332,https://collectionapi.metmuseum.org/public/collection/v1/objects/366332,https://images.metmuseum.org/CRDImages/dp/original/DP813402.jpg,,"Signature:Signed and dated in pen and gray ink at lower right: 1778 [partially obscured]/ G dSA / 1779.Inscription:Illegible graphite inscription at upper left.Marking:Possibly the mark of E. Calando (Lugt 837), partially visible at lower left.",Gabriel de Saint-Aubin,1778–79,L'Escalier (The Curving Stair),0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/416015,https://collectionapi.metmuseum.org/public/collection/v1/objects/416015,https://images.metmuseum.org/CRDImages/dp/original/DP831033.jpg,,"Inscription:Printed text along lower edge of image: [card number illegible, faded].- Miss Behr.Printed text at upper left on card: Virginia/ Brights/ Cigarettes.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"Miss Behr, from the Actors and Actresses series (N45, Type 2) for Virginia Brights Cigarettes",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/416012,https://collectionapi.metmuseum.org/public/collection/v1/objects/416012,https://images.metmuseum.org/CRDImages/dp/original/DP831035.jpg,,"Inscription:Printed text along lower edge of image: 871.- [actress name illegible, faded]Printed text at upper left on card: Virginia/ Brights/ Cigarettes.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"Card 871, from the Actors and Actresses series (N45, Type 2) for Virginia Brights Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/416698,https://collectionapi.metmuseum.org/public/collection/v1/objects/416698,https://images.metmuseum.org/CRDImages/dp/original/DP831252.jpg,,"Inscription:Printed text along lower edge of image: LarkellPrinted text along lower edge of card: Allen & Ginter's [bottom of card faded, illegible][Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"Larkell, from the Actors and Actresses series (N45, Type 7) for Dixie Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/414992,https://collectionapi.metmuseum.org/public/collection/v1/objects/414992,https://images.metmuseum.org/CRDImages/dp/original/DP830417.jpg,,"Inscription:Printed text along lower edge of image on card: [text illegible, faded]Printed text along lower edge of card: Virginia Brights/ Cigarettes.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"From the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/414967,https://collectionapi.metmuseum.org/public/collection/v1/objects/414967,https://images.metmuseum.org/CRDImages/dp/original/DP830366.jpg,,"Inscription:Printed text along lower edge of image on card: [text illegible, faded]Printed text along lower edge of card: Virginia Brights/ Cigarettes.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"From the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/415055,https://collectionapi.metmuseum.org/public/collection/v1/objects/415055,https://images.metmuseum.org/CRDImages/dp/original/DP830465.jpg,,"Inscription:Printed text along lower edge of image on card: 614. Miss [name illegible, faded]Printed text along lower edge of card: Virginia Brights/ Cigarettes.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"Card 614, from the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/414830,https://collectionapi.metmuseum.org/public/collection/v1/objects/414830,https://images.metmuseum.org/CRDImages/dp/original/DP830050.jpg,,"Inscription:Printed text along lower edge of image on card: 503. [name illegible]Printed text along lower edge of card: Virginia Brights/ Cigarettes./ Allen & Ginter,/ Richmond, VA.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"Card 503, from the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/414829,https://collectionapi.metmuseum.org/public/collection/v1/objects/414829,https://images.metmuseum.org/CRDImages/dp/original/DP830049.jpg,,"Inscription:Printed text along lower edge of image on card: 443. [name illegible]Printed text along lower edge of card: Virginia Brights/ Cigarettes./ Allen & Ginter, Richmond, VA.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"Card 443, from the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/414793,https://collectionapi.metmuseum.org/public/collection/v1/objects/414793,https://images.metmuseum.org/CRDImages/dp/original/DP830033.jpg,,"Inscription:Printed text along lower edge of image on card: [illegible, faded]Printed text along lower edge of card: Virginia Brights/ Cigarettes./ Allen & Ginter, Richmond, VA.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"St. Felix Sisters, From the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/415362,https://collectionapi.metmuseum.org/public/collection/v1/objects/415362,https://images.metmuseum.org/CRDImages/dp/original/DP830615.jpg,,"Inscription:Printed text along lower edge of image: 706. [name illegible, faded]Printed text along lower edge of card: Virginia Brights Cigarettes.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"Card 706, from the Actors and Actresses series (N45, Type 5) for Virginia Brights Cigarettes",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/417358,https://collectionapi.metmuseum.org/public/collection/v1/objects/417358,https://images.metmuseum.org/CRDImages/dp/original/DP831412.jpg,,"Inscription:Printed text along lower edge of image: [first name, text faded and illegible] Claire[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"Miss Claire, from the Actors and Actresses series (N45, Type 8) for Virginia Brights Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/417390,https://collectionapi.metmuseum.org/public/collection/v1/objects/417390,https://images.metmuseum.org/CRDImages/dp/original/DP831423.jpg,,"Inscription:Printed text along lower edge of image: Lottie Collins./ Ta- Ra- Ra- [text faded, illegible]- De- Ay.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"Lottie Collins, from the Actors and Actresses series (N45, Type 8) for Virginia Brights Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/422316,https://collectionapi.metmuseum.org/public/collection/v1/objects/422316,https://images.metmuseum.org/CRDImages/dp/original/DP839444.jpg,,"Inscription:Printed text above lower edge of photograph on card: [name faded, illegible]Printed text above lower edge of card: LITTLE BEAUTIES CIGARETTES[Printed text on card verso not legible as card is affixed to original album page]",Issued byAllen & Ginter,1887,"From the Actresses and Celebrities series (N60, Type 1) promoting Little Beauties Cigarettes for Allen & Ginter brand tobacco products",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/422307,https://collectionapi.metmuseum.org/public/collection/v1/objects/422307,https://images.metmuseum.org/CRDImages/dp/original/DP839436.jpg,,Inscription:Printed text across center of photograph on card: Rose C[illegible]Printed text above lower edge of card: LITTLE BEAUTIES CIGARETTES[Printed text on card verso not legible as card is affixed to original album page],Issued byAllen & Ginter,1887,"From the Actresses and Celebrities series (N60, Type 1) promoting Little Beauties Cigarettes for Allen & Ginter brand tobacco products",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/662059,https://collectionapi.metmuseum.org/public/collection/v1/objects/662059,https://images.metmuseum.org/CRDImages/dp/original/DP853633.jpg,,"Inscription:In stone below image at center: ""Copyright 1875, by Currier & Ives, N.Y.""Artist signature on image at lower left: [illegible]Text along center of lower edge of sheet: GIVEN TO SUBSCRIBERS TO THE HOME COMPANION. PUBLISHED BY S.L. THORPE, CLEVELAND, OHIO.Marking:Label affixed to mat at lower left: A.S. COLGATE/ TUXEDO PARK,/ TUXEDO, N.Y.",Lithographed and published byCurrier & Ives,1875,Midnight Race on the Mississippi,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/415042,https://collectionapi.metmuseum.org/public/collection/v1/objects/415042,https://images.metmuseum.org/CRDImages/dp/original/DP830453.jpg,,"Inscription:Printed text along lower edge of image on card: [name illegible, faded]Printed text along lower edge of card: Virginia Brights/ Cigarettes.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"Evelyn Osanville, From the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/657310,https://collectionapi.metmuseum.org/public/collection/v1/objects/657310,https://images.metmuseum.org/CRDImages/dp/original/DP859709.jpg,,Inscription:Name on card illegible [rubbed]Printed text on card verso: ABSOLUTELY PURE./ The Old Reliable/ SWEET/ CAPORAL// CIGARETTE/ Has Stood the/ Test of Time./ More Sold Than/ All Other Brands/ Combined.,Issued byKinney Brothers Tobacco Company,1890,"Actress in profile wearing hat with blossoms, from the Actresses series (N245) issued by Kinney Brothers to promote Sweet Caporal Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/415364,https://collectionapi.metmuseum.org/public/collection/v1/objects/415364,https://images.metmuseum.org/CRDImages/dp/original/DP830617.jpg,,"Inscription:Printed text along lower edge of image: [name illegible, faded]Printed text along lower edge of card: Virginia Brights/ Cigarettes./ Allen & Ginter, Richmond, VA.[Verso of card not visible as pasted onto album page].",Issued byAllen & Ginter,ca. 1888,"From the Actors and Actresses series (N45, Type 5) for Virginia Brights Cigarettes",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/715897,https://collectionapi.metmuseum.org/public/collection/v1/objects/715897,https://images.metmuseum.org/CRDImages/dp/original/DPB871503.jpg,,"Inscription:Printed text on lower portion of card below image: [faded, illegible]Printed text on lower portion of card below image: WM. S. KIMBALL & CO.,/ CIGARETTES.[card verso is blank]",Issued byWilliam S. Kimball & Company,1889,"Actress posing with hands behind head, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/632452,https://collectionapi.metmuseum.org/public/collection/v1/objects/632452,https://images.metmuseum.org/CRDImages/dp/original/DP834223.jpg,,"Inscription:Printed text below image: STILLMAN, Yale.Printed text at lower left on card [logo in square]: TRADE MARK/ MAYO/ CUT PLUG/ IS ALWAYS GOOD/ [illegible]/ SEPT. 1876Printed text at lower right on card: For Chewing/ and Smoking.","Issued byP.H. Mayo & Brother, Richmond, Virginia",1894,"Stillman, Yale University, from the College Football Stars series (N302) for Mayo's Cut Plug Tobacco",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/420339,https://collectionapi.metmuseum.org/public/collection/v1/objects/420339,https://images.metmuseum.org/CRDImages/dp/original/DP838561.jpg,,"Inscription:Printed text at lower left: Ben A[illegible, scratched].Printed text at upper left: ALLEN & GINTER'S/ CIGARETTES./ RICHMOND, VIRGINIA.Printed text on verso of card: THE WORLD'S RACERS/ ONE PACKED IN EACH BOX OF/ TEN CIGARETTES./ [full checklist of the 50 horses in series]/ Lindner, Eddy & Clauss, LITH N.Y.",Issued byAllen & Ginter,1888,From The World's Racers series (N32) for Allen & Ginter Cigarettes,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/359182,https://collectionapi.metmuseum.org/public/collection/v1/objects/359182,https://images.metmuseum.org/CRDImages/dp/original/DP808459.jpg,,"Inscription:Inscribed below image in black chalk, ""Gaetano Rossi Napoletano.-""[Another inscription below the former inscription is crossed out and illegible]; inscribed in black chalk at upper right, ""7"".Marking:Stamped in dark gray ink at lower left of verso: ""HORNSEY SCHOOL OF ART, LIBRARY""",Jean-Baptiste Joseph Wicar,n.d.,Gaetano Rossi Napoletano,0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/335005,https://collectionapi.metmuseum.org/public/collection/v1/objects/335005,https://images.metmuseum.org/CRDImages/dp/original/DP803738.jpg,,Inscription:On recto in brown ink: Ramsgate A. 90In black ink in another hand: 336At lower left corner an illegible pencil inscription.,Henry Fuseli,1790,"Falstaff with Mrs. Ford and Mrs. Page (Shakespeare, The Merry Wives of Windsor, Act 5, Scene 5)",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/680623,https://collectionapi.metmuseum.org/public/collection/v1/objects/680623,https://images.metmuseum.org/CRDImages/dp/original/DP363471.jpg,,"Inscription:Lettered in block, center: (A iii) [page indication]'Wie noch werden gefunden viel / Fuernem Matronen die ich will / Kurz halben/ jßt nicht nennen mehr/ Die nicht wenig lob preiß und ehr / Auch nutz/frommen und ander gaben / Mit grossen Rumb erlanget haben / Durch ihren fleiß(?) und geschicktligkeit / Mit dem (?)ehen zu dießer zeit / Doch ist zumercken hie darneben / Welcher von Gott die gnad ist geben / Die vor andern da etwas tan / Daß sie dasselb nicht wende an / Allein zu hoffart/ und wolt trachten/ Ander mit dardurch zuverachten / Die sol zum beyspil nemen da/ Die kunstreich Neehrin Archana / Wie die Poeten von ihr gschriebn/ Daß sie hab groß hochfart getriebn / Mit ihren kuensten macherley / Spinnen Neehen und Wuercken frey/ Wie'[n.b. there is a hole in the page which makes some of the text illegible]",DesignerJohann Sibmacher,1597,Schön Neues Modelbuch (Page 4 recto),0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/897279,https://collectionapi.metmuseum.org/public/collection/v1/objects/897279,https://images.metmuseum.org/CRDImages/dp/original/DP-30789-002.jpg,,"Signature:In pen and ink, lower right: R CooperInscription:Upper right in graphite: Part of the Walls at Rome –On verso in graphite: [illegible words]",Richard Cooper II,1774–75,Part of the Walls at Rome,0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/342876,https://collectionapi.metmuseum.org/public/collection/v1/objects/342876,https://images.metmuseum.org/CRDImages/dp/original/DP836153.jpg,,"Inscription:Illegible inscription in graphite on verso.Marking:Stamped in red ink, lower left on recto: Delacroix estate mark (Lugt 838a)",Eugène Delacroix,ca. 1822–27,"Studies of Horses, Hands, and Feet (recto); Studies of Heads and Figures (verso)",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/342877,https://collectionapi.metmuseum.org/public/collection/v1/objects/342877,https://images.metmuseum.org/CRDImages/dp/original/DP836042.jpg,,"Inscription:Inscribed in graphite with numerous color notations, including, in left margin: ""violet / fond jaune / violet / filaments bleus / fond blanc""; top center: ""baguettes vertes et rouges""; right margin: ""bleu et jaune le milieu des fleurs / bleu / violet / vert""; far right (oriented perpendicularly): ""l'aigle qui [illegible]""Marking:Stamped in red ink, lower left: Delacroixp estate mark (Lugt 838a)",Eugène Delacroix,1832,A Wall Decorated in Spanish Tiles,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/854146,https://collectionapi.metmuseum.org/public/collection/v1/objects/854146,https://images.metmuseum.org/CRDImages/dp/original/DP-25427-002.jpg,,"Signature:On blue mat, bottom right, in graphite: ""C. W. Kolbe""Inscription:On blue mat, bottom right, in red: C.W. Kolbe fec.; [illegible inscription in graphite at bottom left of blue mat seems to include the artist's name]Marking:Within image, bottom right: [stamp of Dr. Rudolf Koch (1918-1989) (Lugt 3484)];In blue mat, bottom center: [stamp of Anton Rauh (Bamberg, 1891- 1977 Bamberg) (Lugt 2182a)]",Carl Wilhelm Kolbe,ca. 1793–94,Landscape; a small island with two trees surrounded by water on the left; a tree by a cottage on the right,0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/408992,https://collectionapi.metmuseum.org/public/collection/v1/objects/408992,https://images.metmuseum.org/CRDImages/dp/original/DP823927.jpg,,"Inscription:Inscription(s):’Mr. B (…) rue de marais f. st. / martin (…) de Mr. Le Bon Pintre (?)’ [partly illegible]; Echelle de pouce pour pied’; ‘Moreau jne del (…)t’Marking:A large watermark: crowned strapwork escutcheon with a fleur-de-lis, an arrow below and the letters C(?) V",Jean Michel Moreau le Jeune,ca. 1770–90,Three Designs for a Funerary Monument or Epitaph,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/339098,https://collectionapi.metmuseum.org/public/collection/v1/objects/339098,https://images.metmuseum.org/CRDImages/dp/original/DP810237.jpg,,Inscription:Illegible annotation in pen and brown ink on verso.,Giovanni Lanfranco,1637–38,Seated Apostles and Putti,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/748589,https://collectionapi.metmuseum.org/public/collection/v1/objects/748589,https://images.metmuseum.org/CRDImages/dp/original/DP877041.jpg,,"Inscription:Inscriptions: Left of the crucifix: ‘maiorem cantatem / hac nemo habet ut / ponat animam sua / pro (…) suis’ [John 15:13]; ‘Charitas’; ‘fides’; ‘(…) [illegible in between the two women]; (…) [Illegible on plaque of book of the lap of fides]; ‘Pater iredentum’ [above man raising his sword]; ‘Illuminat (…) homine / (…) in huac (?) mundi’ [first angel]; ‘Scruptanis / scripturas’ (?) [second angel]; ‘ratio’ [woman at the head of the crowd]; ‘Sacr. Scrip.’ [Bearded man]; ‘Calesin’ (?) [woman]; ‘(…)’ [sign of child]Marking:Collector’s Mark: L.3100 – Unidentified mark from a Belgian private collection, so far only found on Otto van Veen drawings sold at Christie’s in 2004.",Otto van Veen,ca.1615–20,"The Triumph of the Word of God, from ""Triumph of the Catholic Church"" (oil sketch for a painting of the same subject)",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/686267,https://collectionapi.metmuseum.org/public/collection/v1/objects/686267,https://images.metmuseum.org/CRDImages/dp/original/DP855264.jpg,,"Inscription:Verso: various inscriptions, mostly illegible, in Dutch, in black chalk and pen and brown ink, by the artist","Anonymous, Dutch, 17th century",17th century,"Boy Holding a Sword, Standing near a Table in an Interior; verso: Various Sketches of Figures and Ornamental Forms",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/422424,https://collectionapi.metmuseum.org/public/collection/v1/objects/422424,https://images.metmuseum.org/CRDImages/dp/original/DP839472.jpg,,"Inscription:Printed text above lower edge of photograph on card: Maud [last name faded, illegible]Printed text on card verso: Our Little Beauties/ CIGARETTES/ TURKISH AND VIRGINIA,/ Are the Mildest and Most Fragrant/ CIGARETTES MADE./ We Make Them Round/ WITH THE GENUINE/ FRENCH RICE PAPER/ AND PRESSED FLAT WITH THE/ Papier Ambre Saliva Proof/ That will not stick to the lips/ ALLEN & GINTER/ Manufacturers, Richmond, Va.",Issued byAllen & Ginter,1887,"Maud, from the Actresses and Celebrities series (N60, Type 2) promoting Little Beauties Cigarettes for Allen & Ginter brand tobacco products",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/422565,https://collectionapi.metmuseum.org/public/collection/v1/objects/422565,https://images.metmuseum.org/CRDImages/dp/original/DP839496.jpg,,"Inscription:Printed text above lower edge of photograph on card: Miss [name faded, illegible]Printed text on card verso: Our Little Beauties/ CIGARETTES/ TURKISH AND VIRGINIA,/ Are the Mildest and Most Fragrant/ CIGARETTES MADE./ We Make Them Round/ WITH THE GENUINE/ FRENCH RICE PAPER/ AND PRESSED FLAT WITH THE/ Papier Ambre Saliva Proof/ That will not stick to the lips/ ALLEN & GINTER/ Manufacturers, Richmond, Va.",Issued byAllen & Ginter,1887,"From the Actresses and Celebrities series (N60, Type 2) promoting Little Beauties Cigarettes for Allen & Ginter brand tobacco products",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/422554,https://collectionapi.metmuseum.org/public/collection/v1/objects/422554,https://images.metmuseum.org/CRDImages/dp/original/DP839486.jpg,,"Inscription:Printed text above lower edge of photograph on card: Maggie M[name faded, illegible]Printed text on card verso: Our Little Beauties/ CIGARETTES/ TURKISH AND VIRGINIA,/ Are the Mildest and Most Fragrant/ CIGARETTES MADE./ We Make Them Round/ WITH THE GENUINE/ FRENCH RICE PAPER/ AND PRESSED FLAT WITH THE/ Papier Ambre Saliva Proof/ That will not stick to the lips/ ALLEN & GINTER/ Manufacturers, Richmond, Va.",Issued byAllen & Ginter,1887,"Maggie M., from the Actresses and Celebrities series (N60, Type 2) promoting Little Beauties Cigarettes for Allen & Ginter brand tobacco products",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/343546,https://collectionapi.metmuseum.org/public/collection/v1/objects/343546,https://images.metmuseum.org/CRDImages/dp/original/DP811526.jpg,,"Inscription:The sheet is annotated on the lower left, apparently in the same pen and brown ink as the drawing, ""M. D…"" The modern annotation in graphite on the upper left is smudged and therefore illegible. The sheet also contains a few calligraphic scribbles on the upper right.",Ventura Salimbeni,n.d.,Two Saints in Adoration,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/891159,https://collectionapi.metmuseum.org/public/collection/v1/objects/891159,https://images.metmuseum.org/CRDImages/dp/original/DP-28292-001.jpg,,"Signature:""AJ (...) IF""Inscription:Plate 1 shows some writing which has been scribbled through and is illegible now.Marking:Plates 1 and 2 shows the top of a watermark in the shape of a crown.",Antoine Jacquard,ca. 1610–15,"Oval Watch Case with Aeneas carrying Anchises, from a Series of Six Designs for Watch Cases",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/891160,https://collectionapi.metmuseum.org/public/collection/v1/objects/891160,https://images.metmuseum.org/CRDImages/dp/original/DP-28293-001.jpg,,"Signature:""AJ (...) IF""Inscription:Plate 1 shows some writing which has been scribbled through and is illegible now.Marking:Plates 1 and 2 shows the top of a watermark in the shape of a crown.",Antoine Jacquard,ca. 1610–15,"Oval Watch Plate with Diana and Endymion (?) embracing, from a Series of Six Designs for Watch Cases",0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/335452,https://collectionapi.metmuseum.org/public/collection/v1/objects/335452,https://images.metmuseum.org/CRDImages/dp/original/DP802093.jpg,,"Inscription:Upper right, in pen and brown ink: 2Lower right, in pen and brown ink: illegible figuresBottom center, in graphite: 18Verso, upper left, in graphite: 1980.515Verso, upper right, in graphite: 100",Anthony van Dyck,early 17th century,Christ and the Pharisees; verso; Christ and a Pharisee,0.9,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/336577,https://collectionapi.metmuseum.org/public/collection/v1/objects/336577,https://images.metmuseum.org/CRDImages/dp/original/DT252147.jpg,,"Inscription:Notations in graphite on verso, right side, beginning couper/chars/abbatu...(illegible).Marking:Stamped in red ink, lower right: Delacroix estate mark (Lugt 838a)",Eugène Delacroix,1824–26,"The Giaour on Horseback (recto); Study of a Woman with Head and Arms Thrown Back, and Study of the Head of an Old Man (verso).",0.3,65,120,30,50,-1,
https://www.metmuseum.org/art/collection/search/340628,https://collectionapi.metmuseum.org/public/collection/v1/objects/340628,https://images.metmuseum.org/CRDImages/dp/original/DP811375.jpg,,"Inscription:Recto is annotated in pen and brown ink at upper right, by an early collector, most probably Padre Sebastiano Resta: ""Gerolamo Romanino Prattico / Pittore Bresciano."" A long annotation in pen and brown ink below this identification of the artist, also at upper right, was erased and appears now illegible.(Carmen C. Bambach; June 28, 2005)",Girolamo Romanino,1550–60,Nude Male Figure with Upraised Right Arm,0.9,65,120,30,50,-1,
